"","Site","Date","year","month","variable","val"
"4746","WA1",2020-09-01,2020,9,"d2H",-26.08538245
"4747","WA1",2017-10-01,2017,10,"d2H",-28.96672935
"4748","WA1",2018-10-01,2018,10,"d2H",-26.84595678
"4749","WA1",2019-10-01,2019,10,"d2H",-25.09732634
"4750","WA1",2017-11-01,2017,11,"d2H",-25.61605932
"4751","WA1",2018-11-01,2018,11,"d2H",-26.96575422
"4752","WA1",2019-11-01,2019,11,"d2H",-19.90660207
"4753","WA1",2020-11-01,2020,11,"d2H",-28.35
"4754","WA1",2017-12-01,2017,12,"d2H",-26.15167034
"4755","WA1",2018-12-01,2018,12,"d2H",-24.36639322
"4756","WA1",2019-12-01,2019,12,"d2H",-25.45059081
"4757","WA1",2020-12-01,2020,12,"d2H",-23.07942799
"4758","WA2",2018-01-01,2018,1,"d2H",-37.79459401
"4759","WA2",2019-01-01,2019,1,"d2H",-37.83409821
"4760","WA2",2020-01-01,2020,1,"d2H",-38.53779495
"4761","WA2",2021-01-01,2021,1,"d2H",-36.06044079
"4762","WA2",2018-02-01,2018,2,"d2H",-26.64283751
"4763","WA2",2019-02-01,2019,2,"d2H",-38.73865616
"4764","WA2",2020-02-01,2020,2,"d2H",-38.21139071
"4765","WA2",2021-02-01,2021,2,"d2H",-44.54
"4766","WA2",2018-03-01,2018,3,"d2H",-34.93155857
"4767","WA2",2019-03-01,2019,3,"d2H",-36.26666795
"4768","WA2",2020-03-02,2020,3,"d2H",-36.66146756
"4769","WA2",2017-04-01,2017,4,"d2H",-36.62813465
"4770","WA2",2018-04-01,2018,4,"d2H",-32.08743317
"4771","WA2",2019-04-01,2019,4,"d2H",-35.05064428
"4772","WA2",2017-05-01,2017,5,"d2H",-35.29681195
"4773","WA2",2018-05-01,2018,5,"d2H",-31.75956507
"4774","WA2",2019-05-01,2019,5,"d2H",-32.82203672
"4775","WA2",2020-05-04,2020,5,"d2H",-36.09631399
"4776","WA2",2017-06-01,2017,6,"d2H",-37.35279879
"4777","WA2",2018-06-01,2018,6,"d2H",-34.8564041
"4778","WA2",2019-06-01,2019,6,"d2H",-34.44070058
"4779","WA2",2020-06-01,2020,6,"d2H",-33.48942394
"4780","WA2",2021-06-01,2021,6,"d2H",-45.75
"4781","WA2",2017-07-01,2017,7,"d2H",-35.44081596
"4782","WA2",2018-07-01,2018,7,"d2H",-36.52199973
"4783","WA2",2019-07-01,2019,7,"d2H",-41.33691869
"4784","WA2",2020-07-01,2020,7,"d2H",-47.35439356
"4785","WA2",2021-07-01,2021,7,"d2H",-32.83
"4786","WA2",2017-08-01,2017,8,"d2H",-30.44452843
"4787","WA2",2018-08-01,2018,8,"d2H",-33.76248976
"4788","WA2",2019-08-01,2019,8,"d2H",-35.7060704
"4789","WA2",2020-08-01,2020,8,"d2H",-36.94723448
"4790","WA2",2017-09-01,2017,9,"d2H",-37.22923222
"4791","WA2",2018-09-01,2018,9,"d2H",-31.40340822
"4792","WA2",2019-09-01,2019,9,"d2H",-30.83076592
"4793","WA2",2020-09-01,2020,9,"d2H",-35.79957418
"4794","WA2",2017-10-01,2017,10,"d2H",-35.5814519
"4795","WA2",2018-10-01,2018,10,"d2H",-35.32781536
"4796","WA2",2019-10-01,2019,10,"d2H",-34.54163497
"4797","WA2",2017-11-01,2017,11,"d2H",-38.02912119
"4798","WA2",2018-11-01,2018,11,"d2H",-36.60784615
"4799","WA2",2019-11-01,2019,11,"d2H",-26.96301291
"4800","WA2",2020-11-01,2020,11,"d2H",-36.59
"4801","WA2",2017-12-01,2017,12,"d2H",-38.9052839
"4802","WA2",2018-12-01,2018,12,"d2H",-36.54223432
"4803","WA2",2019-12-01,2019,12,"d2H",-27.37556914
"4804","WA2",2020-12-01,2020,12,"d2H",-31.70899831
"4805","WA4",2018-01-01,2018,1,"d2H",-37.54782495
"4806","WA4",2019-01-01,2019,1,"d2H",-32.18800704
"4807","WA4",2020-01-01,2020,1,"d2H",-33.94689245
"4808","WA4",2021-01-01,2021,1,"d2H",-32.97383463
"4809","WA4",2018-02-01,2018,2,"d2H",-35.36744467
"4810","WA4",2019-02-01,2019,2,"d2H",-35.83799362
"4811","WA4",2020-02-01,2020,2,"d2H",-36.51987825
"4812","WA4",2021-02-01,2021,2,"d2H",-33.02
"4813","WA4",2018-03-01,2018,3,"d2H",-33.19431073
"4814","WA4",2019-03-01,2019,3,"d2H",-30.59073944
"4815","WA4",2020-03-02,2020,3,"d2H",-36.21155849
"4816","WA4",2017-04-01,2017,4,"d2H",-34.3129959
"4817","WA4",2018-04-01,2018,4,"d2H",-29.70436545
"4818","WA4",2019-04-01,2019,4,"d2H",-40.28378795
"4819","WA4",2017-05-01,2017,5,"d2H",-33.19182881
"4820","WA4",2018-05-01,2018,5,"d2H",-31.57800728
"4821","WA4",2019-05-01,2019,5,"d2H",-30.30437671
"4822","WA4",2020-05-04,2020,5,"d2H",-34.56690095
"4823","WA4",2017-06-01,2017,6,"d2H",-32.39689327
"4824","WA4",2018-06-01,2018,6,"d2H",-31.33429005
"4825","WA4",2019-06-01,2019,6,"d2H",-33.89523741
"4827","WA4",2021-06-01,2021,6,"d2H",-36.44
"4828","WA4",2017-07-01,2017,7,"d2H",-36.44522997
"4829","WA4",2018-07-01,2018,7,"d2H",-34.75137538
"4830","WA4",2019-07-01,2019,7,"d2H",-33.66900614
"4832","WA4",2021-07-01,2021,7,"d2H",-30.36
"4833","WA4",2017-08-01,2017,8,"d2H",-33.73726924
"4834","WA4",2018-08-01,2018,8,"d2H",-33.54740548
"4835","WA4",2019-08-01,2019,8,"d2H",-28.04922457
"4836","WA4",2020-08-01,2020,8,"d2H",-34.07426848
"4837","WA4",2017-09-01,2017,9,"d2H",-36.74066787
"4838","WA4",2018-09-01,2018,9,"d2H",-35.53026028
"4839","WA4",2019-09-01,2019,9,"d2H",-32.32452262
"4840","WA4",2020-09-01,2020,9,"d2H",-31.13753131
"4841","WA4",2017-10-01,2017,10,"d2H",-34.29729011
"4842","WA4",2019-10-01,2019,10,"d2H",-32.49830492
"4843","WA4",2017-11-01,2017,11,"d2H",-32.44212061
"4844","WA4",2018-11-01,2018,11,"d2H",-30.79775508
"4845","WA4",2019-11-01,2019,11,"d2H",-22.87457332
"4846","WA4",2020-11-01,2020,11,"d2H",-33.51
"4847","WA4",2017-12-01,2017,12,"d2H",-34.53985154
"4848","WA4",2018-12-01,2018,12,"d2H",-31.30777081
"4849","WA4",2019-12-01,2019,12,"d2H",-31.71151196
"4850","WA4",2020-12-01,2020,12,"d2H",-26.66381717
"4851","WA5",2018-01-01,2018,1,"d2H",-48.52170814
"4852","WA5",2019-01-01,2019,1,"d2H",-49.76622225
"4853","WA5",2020-01-01,2020,1,"d2H",-48.95613217
"4854","WA5",2021-01-01,2021,1,"d2H",-46.60713366
"4855","WA5",2018-02-01,2018,2,"d2H",-49.70641986
"4856","WA5",2019-02-01,2019,2,"d2H",-49.40704183
"4857","WA5",2020-02-01,2020,2,"d2H",-48.62272657
"4858","WA5",2021-02-01,2021,2,"d2H",-47.02
"4859","WA5",2018-03-01,2018,3,"d2H",-47.11188903
"4860","WA5",2019-03-01,2019,3,"d2H",-48.057574
"4861","WA5",2020-03-02,2020,3,"d2H",-48.88159822
"4862","WA5",2017-04-01,2017,4,"d2H",-48.65586867
"4863","WA5",2018-04-01,2018,4,"d2H",-45.73284927
"4864","WA5",2019-04-01,2019,4,"d2H",-50.90510881
"4865","WA5",2017-05-01,2017,5,"d2H",-51.063791
"4866","WA5",2018-05-01,2018,5,"d2H",-46.95377113
"4867","WA5",2019-05-01,2019,5,"d2H",-47.80391033
"4868","WA5",2020-05-04,2020,5,"d2H",-47.60735601
"4869","WA5",2017-06-01,2017,6,"d2H",-51.01707819
"4870","WA5",2018-06-01,2018,6,"d2H",-49.81202499
"4871","WA5",2019-06-01,2019,6,"d2H",-49.87178052
"4872","WA5",2020-06-01,2020,6,"d2H",-48.47083707
"4873","WA5",2021-06-01,2021,6,"d2H",-50.25
"4874","WA5",2017-07-01,2017,7,"d2H",-56.2202248
"4875","WA5",2018-07-01,2018,7,"d2H",-52.03961142
"4876","WA5",2019-07-01,2019,7,"d2H",-54.14880249
"4877","WA5",2020-07-01,2020,7,"d2H",-50.63289327
"4878","WA5",2021-07-01,2021,7,"d2H",-48.56
"4879","WA5",2017-08-01,2017,8,"d2H",-52.32178651
"4880","WA5",2018-08-01,2018,8,"d2H",-51.21732802
"4881","WA5",2019-08-01,2019,8,"d2H",-52.2447761
"4882","WA5",2020-08-01,2020,8,"d2H",-49.25341903
"4883","WA5",2018-09-01,2018,9,"d2H",-53.6446616
"4884","WA5",2019-09-01,2019,9,"d2H",-51.9467091
"4885","WA5",2020-09-01,2020,9,"d2H",-48.15797679
"4886","WA5",2017-10-01,2017,10,"d2H",-51.29917785
"4887","WA5",2018-10-01,2018,10,"d2H",-51.10262882
"4888","WA5",2019-10-01,2019,10,"d2H",-50.9276369
"4889","WA5",2017-11-01,2017,11,"d2H",-49.25132152
"4890","WA5",2018-11-01,2018,11,"d2H",-47.46947102
"4891","WA5",2019-11-01,2019,11,"d2H",-47.68044052
"4892","WA5",2020-11-01,2020,11,"d2H",-50.47
"4893","WA5",2017-12-01,2017,12,"d2H",-45.1626939
"4894","WA5",2018-12-01,2018,12,"d2H",-47.52564583
"4895","WA5",2019-12-01,2019,12,"d2H",-50.49468331
"4896","WA5",2020-12-01,2020,12,"d2H",-45.54929511
"4897","WA7",2018-01-01,2018,1,"d2H",-39.3244923
"4898","WA7",2019-01-01,2019,1,"d2H",-39.16935536
"4899","WA7",2020-01-01,2020,1,"d2H",-37.76301613
"4900","WA7",2021-01-01,2021,1,"d2H",-38.37393809
"4901","WA7",2018-02-01,2018,2,"d2H",-38.54159364
"4902","WA7",2019-02-01,2019,2,"d2H",-37.55885375
"4903","WA7",2020-02-01,2020,2,"d2H",-36.75638338
"4904","WA7",2021-02-01,2021,2,"d2H",-36.64
"4905","WA7",2018-03-01,2018,3,"d2H",-35.69848829
"4906","WA7",2019-03-01,2019,3,"d2H",-38.27470754
"4907","WA7",2020-03-02,2020,3,"d2H",-37.93049907
"4908","WA7",2017-04-01,2017,4,"d2H",-43.78527396
"4909","WA7",2018-04-01,2018,4,"d2H",-45.52295826
"4910","WA7",2019-04-01,2019,4,"d2H",-39.14470802
"4911","WA7",2017-05-01,2017,5,"d2H",-39.33994428
"4912","WA7",2018-05-01,2018,5,"d2H",-39.84451671
"4913","WA7",2019-05-01,2019,5,"d2H",-38.57659865
"4914","WA7",2020-05-04,2020,5,"d2H",-41.01889185
"4915","WA7",2017-06-01,2017,6,"d2H",-40.73349826
"4916","WA7",2018-06-01,2018,6,"d2H",-38.41415506
"4917","WA7",2019-06-01,2019,6,"d2H",-39.79209261
"4918","WA7",2020-06-01,2020,6,"d2H",-42.19287634
"4919","WA7",2021-06-01,2021,6,"d2H",-38.67
"4920","WA7",2017-07-01,2017,7,"d2H",-38.46454453
"4921","WA7",2018-07-01,2018,7,"d2H",-38.84487473
"4922","WA7",2019-07-01,2019,7,"d2H",-40.86979879
"4923","WA7",2020-07-01,2020,7,"d2H",-40.56695905
"4924","WA7",2021-07-01,2021,7,"d2H",-40.04
"4925","WA7",2017-08-01,2017,8,"d2H",-40.32309883
"4926","WA7",2018-08-01,2018,8,"d2H",-37.5347688
"4927","WA7",2019-08-01,2019,8,"d2H",-42.06329549
"4928","WA7",2020-08-01,2020,8,"d2H",-39.91281678
"4929","WA7",2017-09-01,2017,9,"d2H",-41.33404525
"4930","WA7",2018-09-01,2018,9,"d2H",-43.139421
"4931","WA7",2019-09-01,2019,9,"d2H",-39.42338586
"4932","WA7",2020-09-01,2020,9,"d2H",-38.46383246
"4933","WA7",2017-10-01,2017,10,"d2H",-40.82124459
"4934","WA7",2018-10-01,2018,10,"d2H",-38.92489381
"4935","WA7",2019-10-01,2019,10,"d2H",-41.71274598
"4936","WA7",2017-11-01,2017,11,"d2H",-39.54474977
"4937","WA7",2018-11-01,2018,11,"d2H",-38.33328817
"4938","WA7",2019-11-01,2019,11,"d2H",-39.81604705
"4939","WA7",2020-11-01,2020,11,"d2H",-38.61
"4940","WA7",2017-12-01,2017,12,"d2H",-39.70969033
"4941","WA7",2018-12-01,2018,12,"d2H",-39.95321399
"4942","WA7",2019-12-01,2019,12,"d2H",-39.07900505
"4943","WA7",2020-12-01,2020,12,"d2H",-35.47765026
"4944","WH1",2018-01-01,2018,1,"d2H",-20.10999758
"4945","WH1",2019-01-01,2019,1,"d2H",-22.25095962
"4946","WH1",2020-01-01,2020,1,"d2H",-21.56477159
"4947","WH1",2021-01-01,2021,1,"d2H",-20.95635065
"4948","WH1",2018-02-01,2018,2,"d2H",-21.30986219
"4949","WH1",2019-02-01,2019,2,"d2H",-21.80753917
"4950","WH1",2020-02-01,2020,2,"d2H",-21.26580866
"4951","WH1",2021-02-01,2021,2,"d2H",-36.11
"4952","WH1",2018-03-01,2018,3,"d2H",-21.5863058
"4953","WH1",2019-03-01,2019,3,"d2H",-20.88247067
"4954","WH1",2020-03-02,2020,3,"d2H",-21.47830345
"4955","WH1",2017-04-01,2017,4,"d2H",-20.74330569
"4956","WH1",2018-04-01,2018,4,"d2H",-20.51724504
"4957","WH1",2019-04-01,2019,4,"d2H",-20.60286015
"4958","WH1",2017-05-01,2017,5,"d2H",-21.03569133
"4959","WH1",2018-05-01,2018,5,"d2H",-22.89595567
"4960","WH1",2019-05-01,2019,5,"d2H",-18.69477206
"4961","WH1",2020-05-04,2020,5,"d2H",-19.52186532
"4962","WH1",2017-06-01,2017,6,"d2H",-23.20937311
"4963","WH1",2018-06-01,2018,6,"d2H",-23.07173721
"4964","WH1",2019-06-01,2019,6,"d2H",-18.74623753
"4965","WH1",2020-06-01,2020,6,"d2H",-22.15744794
"4966","WH1",2021-06-01,2021,6,"d2H",-27.19
"4967","WH1",2017-07-01,2017,7,"d2H",-22.43390028
"4968","WH1",2018-07-01,2018,7,"d2H",-25.16348117
"4969","WH1",2019-07-01,2019,7,"d2H",-20.62638853
"4970","WH1",2020-07-01,2020,7,"d2H",-22.42315389
"4971","WH1",2021-07-01,2021,7,"d2H",-25.66
"4972","WH1",2017-08-01,2017,8,"d2H",-22.13353135
"4973","WH1",2019-08-01,2019,8,"d2H",-20.51963707
"4974","WH1",2020-08-01,2020,8,"d2H",-22.27519954
"4975","WH1",2017-09-01,2017,9,"d2H",-22.81826149
"4976","WH1",2018-09-01,2018,9,"d2H",-25.28956941
"4977","WH1",2019-09-01,2019,9,"d2H",-17.96193971
"4978","WH1",2020-09-01,2020,9,"d2H",-22.81008766
"4979","WH1",2017-10-01,2017,10,"d2H",-22.27499023
"4980","WH1",2018-10-01,2018,10,"d2H",-22.41502337
"4981","WH1",2019-10-01,2019,10,"d2H",-26.57388101
"4982","WH1",2017-11-01,2017,11,"d2H",-20.33582428
"4983","WH1",2018-11-01,2018,11,"d2H",-23.32145237
"4984","WH1",2019-11-01,2019,11,"d2H",-21.61724235
"4985","WH1",2020-11-01,2020,11,"d2H",-23.23
"4986","WH1",2017-12-01,2017,12,"d2H",-21.83338506
"4987","WH1",2018-12-01,2018,12,"d2H",-19.627132
"4988","WH1",2019-12-01,2019,12,"d2H",-22.76553257
"4989","WH1",2020-12-01,2020,12,"d2H",-19.90765431
"4990","WH2",2018-01-01,2018,1,"d2H",-19.06379736
"4991","WH2",2019-01-01,2019,1,"d2H",-21.02300173
"4992","WH2",2020-01-01,2020,1,"d2H",-18.83665698
"4993","WH2",2021-01-01,2021,1,"d2H",-19.29287549
"4994","WH2",2018-02-01,2018,2,"d2H",-22.62460007
"4995","WH2",2019-02-01,2019,2,"d2H",-18.30333471
"4996","WH2",2020-02-01,2020,2,"d2H",-18.10722853
"4997","WH2",2021-02-01,2021,2,"d2H",-44.3
"4998","WH2",2018-03-01,2018,3,"d2H",-21.53630333
"4999","WH2",2019-03-01,2019,3,"d2H",-18.99069777
"5000","WH2",2020-03-02,2020,3,"d2H",-19.26768666
"5001","WH2",2017-04-01,2017,4,"d2H",-26.12228559
"5002","WH2",2018-04-01,2018,4,"d2H",-19.61120084
"5003","WH2",2019-04-01,2019,4,"d2H",-18.93243987
"5004","WH2",2017-05-01,2017,5,"d2H",-22.21189737
"5005","WH2",2018-05-01,2018,5,"d2H",-25.38569011
"5006","WH2",2019-05-01,2019,5,"d2H",-17.46205452
"5007","WH2",2020-05-04,2020,5,"d2H",-19.53078379
"5008","WH2",2017-06-01,2017,6,"d2H",-23.79758511
"5009","WH2",2018-06-01,2018,6,"d2H",-23.59333336
"5010","WH2",2019-06-01,2019,6,"d2H",-20.3456396
"5011","WH2",2020-06-01,2020,6,"d2H",-23.75909855
"5012","WH2",2021-06-01,2021,6,"d2H",-30.56
"5013","WH2",2017-07-01,2017,7,"d2H",-23.12371806
"5014","WH2",2018-07-01,2018,7,"d2H",-28.70839661
"5015","WH2",2019-07-01,2019,7,"d2H",-20.62396613
"5016","WH2",2020-07-01,2020,7,"d2H",-22.85832951
"5017","WH2",2021-07-01,2021,7,"d2H",-26.48
"5018","WH2",2017-08-01,2017,8,"d2H",-27.0855724
"5019","WH2",2018-08-01,2018,8,"d2H",-21.06144482
"5020","WH2",2019-08-01,2019,8,"d2H",-21.40617642
"5021","WH2",2020-08-01,2020,8,"d2H",-23.45274968
"5022","WH2",2017-09-01,2017,9,"d2H",-22.09289178
"5023","WH2",2018-09-01,2018,9,"d2H",-30.16084292
"5024","WH2",2019-09-01,2019,9,"d2H",-19.23808226
"5025","WH2",2020-09-01,2020,9,"d2H",-23.22371866
"5026","WH2",2017-10-01,2017,10,"d2H",-22.31870392
"5027","WH2",2018-10-01,2018,10,"d2H",-22.922325
"5028","WH2",2019-10-01,2019,10,"d2H",-28.51595252
"5029","WH2",2017-11-01,2017,11,"d2H",-21.87206327
"5030","WH2",2018-11-01,2018,11,"d2H",-22.13929583
"5031","WH2",2019-11-01,2019,11,"d2H",-21.74708287
"5032","WH2",2020-11-01,2020,11,"d2H",-24.42
"5033","WH2",2017-12-01,2017,12,"d2H",-21.08838449
"5034","WH2",2018-12-01,2018,12,"d2H",-19.1726853
"5035","WH2",2019-12-01,2019,12,"d2H",-20.0401799
"5036","WH2",2020-12-01,2020,12,"d2H",-18.86946048
"5037","WH3",2018-01-01,2018,1,"d2H",-23.62787173
"5038","WH3",2019-01-01,2019,1,"d2H",-24.70079038
"5039","WH3",2020-01-01,2020,1,"d2H",-21.74136052
"5041","WH3",2018-02-01,2018,2,"d2H",-24.38465315
"5042","WH3",2019-02-01,2019,2,"d2H",-22.96013891
"5043","WH3",2020-02-01,2020,2,"d2H",-22.39314295
"5045","WH3",2018-03-01,2018,3,"d2H",-23.61241924
"5046","WH3",2019-03-01,2019,3,"d2H",-22.93909023
"5047","WH3",2020-03-02,2020,3,"d2H",-23.75663977
"5048","WH3",2017-04-01,2017,4,"d2H",-23.76514364
"5049","WH3",2018-04-01,2018,4,"d2H",-23.94501497
"5050","WH3",2019-04-01,2019,4,"d2H",-22.52706401
"5051","WH3",2017-05-01,2017,5,"d2H",-23.89582075
"5052","WH3",2018-05-01,2018,5,"d2H",-25.16542813
"5053","WH3",2019-05-01,2019,5,"d2H",-21.65801528
"5054","WH3",2020-05-04,2020,5,"d2H",-22.89532656
"5055","WH3",2017-06-01,2017,6,"d2H",-26.15955003
"5056","WH3",2018-06-01,2018,6,"d2H",-24.70967219
"5057","WH3",2019-06-01,2019,6,"d2H",-22.85468889
"5058","WH3",2020-06-01,2020,6,"d2H",-25.82921286
"5060","WH3",2017-07-01,2017,7,"d2H",-25.58838291
"5061","WH3",2018-07-01,2018,7,"d2H",-29.1094964
"5062","WH3",2019-07-01,2019,7,"d2H",-23.70828983
"5063","WH3",2020-07-01,2020,7,"d2H",-25.42207265
"5065","WH3",2017-08-01,2017,8,"d2H",-26.19617461
"5066","WH3",2018-08-01,2018,8,"d2H",-24.00988338
"5067","WH3",2019-08-01,2019,8,"d2H",-22.99792215
"5068","WH3",2020-08-01,2020,8,"d2H",-25.9265146
"5069","WH3",2017-09-01,2017,9,"d2H",-25.42596421
"5070","WH3",2018-09-01,2018,9,"d2H",-29.57330604
"5071","WH3",2019-09-01,2019,9,"d2H",-20.85504199
"5072","WH3",2020-09-01,2020,9,"d2H",-25.71184624
"5073","WH3",2017-10-01,2017,10,"d2H",-24.67212692
"5074","WH3",2018-10-01,2018,10,"d2H",-25.4996003
"5075","WH3",2019-10-01,2019,10,"d2H",-25.47205018
"5076","WH3",2017-11-01,2017,11,"d2H",-24.19664576
"5077","WH3",2018-11-01,2018,11,"d2H",-24.58816537
"5078","WH3",2019-11-01,2019,11,"d2H",-23.48966861
"5079","WH3",2020-11-01,2020,11,"d2H",-25.81
"5080","WH3",2017-12-01,2017,12,"d2H",-23.83705525
"5081","WH3",2018-12-01,2018,12,"d2H",-22.77692533
"5082","WH3",2019-12-01,2019,12,"d2H",-22.52826842
"5083","WH3",2020-12-01,2020,12,"d2H",-22.73440324
"5084","WH4",2018-01-01,2018,1,"d2H",-20.19159152
"5085","WH4",2019-01-01,2019,1,"d2H",-23.20103474
"5086","WH4",2020-01-01,2020,1,"d2H",-19.84149306
"5088","WH4",2018-02-01,2018,2,"d2H",-24.33219263
"5089","WH4",2019-02-01,2019,2,"d2H",-20.51775908
"5090","WH4",2020-02-01,2020,2,"d2H",-19.75397468
"5092","WH4",2018-03-01,2018,3,"d2H",-20.756873
"5093","WH4",2019-03-01,2019,3,"d2H",-20.88633268
"5094","WH4",2020-03-02,2020,3,"d2H",-19.53430696
"5095","WH4",2017-04-01,2017,4,"d2H",-23.23983584
"5096","WH4",2018-04-01,2018,4,"d2H",-20.30003418
"5097","WH4",2019-04-01,2019,4,"d2H",-20.60976859
"5098","WH4",2017-05-01,2017,5,"d2H",-21.66833707
"5099","WH4",2018-05-01,2018,5,"d2H",-28.08900125
"5100","WH4",2019-05-01,2019,5,"d2H",-20.48754987
"5101","WH4",2020-05-04,2020,5,"d2H",-20.67151768
"5102","WH4",2017-06-01,2017,6,"d2H",-25.12730889
"5103","WH4",2018-06-01,2018,6,"d2H",-23.25266101
"5104","WH4",2019-06-01,2019,6,"d2H",-21.12034362
"5105","WH4",2020-06-01,2020,6,"d2H",-24.87022232
"5107","WH4",2017-07-01,2017,7,"d2H",-22.51287704
"5108","WH4",2018-07-01,2018,7,"d2H",-31.13760685
"5109","WH4",2019-07-01,2019,7,"d2H",-22.14422543
"5110","WH4",2020-07-01,2020,7,"d2H",-24.39959348
"5112","WH4",2017-08-01,2017,8,"d2H",-27.76604207
"5113","WH4",2018-08-01,2018,8,"d2H",-23.20121567
"5114","WH4",2019-08-01,2019,8,"d2H",-21.7513596
"5115","WH4",2020-08-01,2020,8,"d2H",-23.91913892
"5116","WH4",2017-09-01,2017,9,"d2H",-22.54164718
"5117","WH4",2018-09-01,2018,9,"d2H",-35.87162114
"5118","WH4",2019-09-01,2019,9,"d2H",-22.21297212
"5119","WH4",2020-09-01,2020,9,"d2H",-23.97017739
"5120","WH4",2017-10-01,2017,10,"d2H",-23.55386977
"5121","WH4",2018-10-01,2018,10,"d2H",-24.33981602
"5122","WH4",2019-10-01,2019,10,"d2H",-28.96032829
"5123","WH4",2017-11-01,2017,11,"d2H",-22.47405908
"5124","WH4",2018-11-01,2018,11,"d2H",-23.62618242
"5125","WH4",2019-11-01,2019,11,"d2H",-21.82653145
"5126","WH4",2020-11-01,2020,11,"d2H",-25.26
"5127","WH4",2017-12-01,2017,12,"d2H",-20.71630693
"5128","WH4",2018-12-01,2018,12,"d2H",-21.50692866
"5129","WH4",2019-12-01,2019,12,"d2H",-17.91467819
"5130","WH4",2020-12-01,2020,12,"d2H",-21.66792527
"5131","WN2",2018-01-01,2018,1,"d2H",-31.95356485
"5132","WN2",2019-01-01,2019,1,"d2H",-27.38043222
"5133","WN2",2020-01-01,2020,1,"d2H",-28.8817401
"5134","WN2",2021-01-01,2021,1,"d2H",-26.47158112
"5135","WN2",2018-02-01,2018,2,"d2H",-33.73996685
"5136","WN2",2019-02-01,2019,2,"d2H",-31.01938175
"5137","WN2",2020-02-01,2020,2,"d2H",-32.05756899
"5138","WN2",2021-02-01,2021,2,"d2H",-39.36
"5139","WN2",2018-03-01,2018,3,"d2H",-31.98683652
"5140","WN2",2019-03-01,2019,3,"d2H",-30.38950863
"5141","WN2",2020-03-02,2020,3,"d2H",-31.1206315
"5142","WN2",2017-04-01,2017,4,"d2H",-31.41492943
"5143","WN2",2018-04-01,2018,4,"d2H",-30.58467324
"5144","WN2",2019-04-01,2019,4,"d2H",-31.87479355
"5145","WN2",2017-05-01,2017,5,"d2H",-31.32610221
"5146","WN2",2018-05-01,2018,5,"d2H",-31.21031755
"5147","WN2",2019-05-01,2019,5,"d2H",-30.10738422
"5148","WN2",2020-05-04,2020,5,"d2H",-33.15322055
"5149","WN2",2017-06-01,2017,6,"d2H",-33.29440617
"5150","WN2",2018-06-01,2018,6,"d2H",-33.0853897
"5151","WN2",2019-06-01,2019,6,"d2H",-32.5500732
"5152","WN2",2020-06-01,2020,6,"d2H",-36.49543212
"5153","WN2",2021-06-01,2021,6,"d2H",-41.02
"5154","WN2",2017-07-01,2017,7,"d2H",-31.64141104
"5155","WN2",2018-07-01,2018,7,"d2H",-34.86708116
"5156","WN2",2019-07-01,2019,7,"d2H",-32.27551923
"5157","WN2",2020-07-01,2020,7,"d2H",-36.4419673
"5158","WN2",2021-07-01,2021,7,"d2H",-33.75
"5159","WN2",2017-08-01,2017,8,"d2H",-35.36411993
"5160","WN2",2018-08-01,2018,8,"d2H",-32.65364722
"5161","WN2",2019-08-01,2019,8,"d2H",-37.43422244
"5162","WN2",2020-08-01,2020,8,"d2H",-33.10551849
"5163","WN2",2017-09-01,2017,9,"d2H",-34.73043404
"5164","WN2",2018-09-01,2018,9,"d2H",-32.94809738
"5165","WN2",2019-09-01,2019,9,"d2H",-33.54535711
"5166","WN2",2020-09-01,2020,9,"d2H",-30.02975087
"5167","WN2",2017-10-01,2017,10,"d2H",-34.45179398
"5168","WN2",2018-10-01,2018,10,"d2H",-33.32381123
"5169","WN2",2019-10-01,2019,10,"d2H",-32.38453932
"5170","WN2",2017-11-01,2017,11,"d2H",-32.90668386
"5171","WN2",2018-11-01,2018,11,"d2H",-33.28784286
"5172","WN2",2019-11-01,2019,11,"d2H",-32.17496301
"5173","WN2",2020-11-01,2020,11,"d2H",-32.07
"5174","WN2",2017-12-01,2017,12,"d2H",-32.47335587
"5175","WN2",2018-12-01,2018,12,"d2H",-32.86612422
"5176","WN2",2019-12-01,2019,12,"d2H",-30.33851692
"5177","WN2",2020-12-01,2020,12,"d2H",-30.45763367
"5178","WN5",2018-01-01,2018,1,"d2H",-33.60722501
"5179","WN5",2019-01-01,2019,1,"d2H",-31.77179139
"5180","WN5",2020-01-01,2020,1,"d2H",-28.522105
"5181","WN5",2021-01-01,2021,1,"d2H",-25.53441487
"5182","WN5",2018-02-01,2018,2,"d2H",-34.71798644
"5183","WN5",2019-02-01,2019,2,"d2H",-30.12811665
"5184","WN5",2020-02-01,2020,2,"d2H",-30.52270964
"5185","WN5",2021-02-01,2021,2,"d2H",-41.4
"5186","WN5",2018-03-01,2018,3,"d2H",-33.43985892
"5187","WN5",2019-03-01,2019,3,"d2H",-24.72577593
"5188","WN5",2020-03-02,2020,3,"d2H",-32.10018095
"5189","WN5",2017-04-01,2017,4,"d2H",-32.11733806
"5190","WN5",2018-04-01,2018,4,"d2H",-30.17865039
"5191","WN5",2019-04-01,2019,4,"d2H",-33.07401754
"5192","WN5",2017-05-01,2017,5,"d2H",-35.75879822
"5193","WN5",2018-05-01,2018,5,"d2H",-33.54554705
"5194","WN5",2019-05-01,2019,5,"d2H",-37.30968166
